region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
Rest of the world,Projection-APS,EV stock share,Buses,EV,2023,percent,0.129999995231628,60028.0,407.0,11.07,2957.22830859031,464.14,86.0,211.3,1535.0,6.0,209.0,17835.0
Rest of the world,Projection-APS,EV sales,Buses,FCEV,2023,Vehicles,370.0,78911.0,196.0,3.67,3402.0,266.72,47.0,239.8,2066.0,4.548669516176939,220.0,50859.0
Rest of the world,Projection-APS,EV stock,Buses,BEV,2023,Vehicles,17000.0,74775.0,357.86440103657134,8.57,1351.0,175.09,56.0,172.84,1697.0,3.0,252.0,94656.0
Rest of the world,Projection-APS,EV stock,Buses,FCEV,2023,Vehicles,1200.0,46248.0,439.448105568609,6.489605594253724,1385.0,300.82,41.0,75.51,1748.5690863289014,7.0,215.0,71630.0
Rest of the world,Projection-APS,EV sales,Buses,BEV,2023,Vehicles,7600.0,79901.0,133.0,4.83,4564.0,242.8,22.0,165.41,1178.0,7.0,157.0,50160.49540650884
Rest of the world,Historical,EV sales,Cars,BEV,2023,Vehicles,100000.0,65867.0,492.0,3.22,660.0,129.89,69.35764837719499,150.41,1750.6060356859227,7.0,231.0,59397.0
Rest of the world,Historical,EV sales,Vans,BEV,2023,Vehicles,1100.0,30706.0,571.0,1.7,2845.0,649.8,43.0,75.31,1959.0,3.0,188.45014881536875,50175.61755010875
Rest of the world,Historical,EV stock,Vans,BEV,2023,Vehicles,2900.0,77555.0,566.0,8.07,3689.0,835.19,31.0,54.77,1751.1338240336606,4.0,235.0,50161.342840920704
Rest of the world,Historical,EV sales,Vans,FCEV,2023,Vehicles,1.0,47076.0,498.0,6.468126327807578,1194.0,237.84,64.0,128.51,2104.0,3.0,171.0,54902.0
Rest of the world,Historical,EV stock,Vans,FCEV,2023,Vehicles,1.0,47886.0,392.0,1.11,4816.0,755.15,39.57298340878883,76.53,1660.0,4.504942590197461,215.0,85215.0
Rest of the world,Historical,EV stock,Buses,PHEV,2023,Vehicles,46.0,35082.0,489.0,11.03,1245.0,243.52,62.358715169381796,116.04335407719174,1413.0,4.509370121701492,151.0,50174.56157282635
Rest of the world,Historical,EV sales,Buses,BEV,2023,Vehicles,1000.0,76900.0,335.5757378127571,8.61,1181.0,133.69,54.0,190.81,1752.910318928082,3.0,191.0,89206.0
Rest of the world,Historical,EV stock,Buses,FCEV,2023,Vehicles,3.90000009536743,54697.0,346.0,7.68,2160.0,293.1533165353931,51.0,147.4,1993.0,3.0,261.0,50168.50329293084
Rest of the world,Historical,EV sales,Buses,FCEV,2023,Vehicles,1.0,55084.35951610811,426.0,6.441511539532423,2533.3804538301747,430.81252788353635,59.0,138.5,1748.5093649561695,2.0,158.0,46209.0
Rest of the world,Historical,EV stock,Buses,BEV,2023,Vehicles,3600.0,44052.0,654.1893344412977,11.16,4736.0,1102.54,88.30120392752694,156.36,1748.511190468003,6.0,106.0,94319.0
Rest of the world,Projection-APS,EV stock share,Buses,EV,2025,percent,0.779999971389771,64219.0,260.0,6.459605286701704,3542.0,368.37,31.49321783026258,123.08,1969.0,2.0,141.0,41310.0
Rest of the world,Projection-APS,EV sales share,Buses,EV,2025,percent,3.0,31847.0,404.0,6.72,4561.0,737.06,73.0,180.69,1745.6362902903018,3.0,193.0,53807.0
Rest of the world,Projection-APS,EV sales share,Vans,EV,2025,percent,5.0,54111.0,315.0,1.37,4801.0,635.5825722598574,43.0,136.51,1747.0669814635803,2.0,299.0,20389.0
Rest of the world,Projection-APS,EV sales share,Trucks,EV,2025,percent,0.72000002861023,66928.0,472.82202111540687,6.67,2152.712970980408,415.77,85.0,181.62,2308.0,4.0,283.0,30736.0
Rest of the world,Projection-APS,EV stock share,Trucks,EV,2025,percent,0.109999999403954,59206.0,143.0,1.6,1696.0,97.01,41.0,286.71,1947.0,7.0,298.0,81400.0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.010999999940395,44964.0,244.0,8.78,2759.0,269.28,32.0,131.15,1749.0126266462933,7.0,201.0,94894.0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.005200000014156,72284.0,116.0,6.46605787049105,2692.9199183149567,162.77,69.0,594.83,2067.0,2.0,251.0,75541.0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,2025,Milion barrels per day,0.023000000044704,58519.0,277.0,6.460884340492727,3344.0,399.42919441988005,75.2101137663574,353.79,2156.0,4.489680235964915,185.0,70114.0
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,0.119999997317791,75380.0,308.0,6.430141121102018,1048.0,90.48809002690587,75.0,243.51,1470.0,4.0,126.0,94941.0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2025,"Oil displacement, million lge",620.0,55261.522173993595,510.0,6.59,3845.0,704.6727914489677,55.87479868948361,72.55,1748.4373776532825,7.0,186.68976973266413,50168.04303533956
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2025,"Oil displacement, million lge",300.0,56263.0,204.0,6.63,2950.0,240.72,66.335573707699,357.84,2045.0,3.0,139.0,3056.0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2025,"Oil displacement, million lge",1300.0,35321.0,164.0,6.501576005146455,3096.0,230.43314895972986,28.0,170.73,1682.0,7.0,81.0,4830.0
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,2025,"Oil displacement, million lge",7100.0,50890.0,401.0,6.4379343704440535,4671.0,749.23,45.0,112.22,1507.0,2.0,157.0,14424.0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available fast,2025,charging points,130000.0,48574.0,536.0,6.51010403187517,761.0,163.16,74.0,138.06,1749.344669298052,4.55257684926303,230.0,82516.0
Rest of the world,Projection-STEPS,EV charging points,EV,Publicly available slow,2025,charging points,430000.0,34273.0,376.0,2.11,4602.122902448101,704.02,39.0,121.12504660121783,1047.0,4.0,259.0,7321.0
Rest of the world,Projection-STEPS,Electricity demand,Buses,EV,2025,GWh,3100.0,67786.0,447.0,6.474506114715544,602.0,107.64,55.0,123.04,2283.0,6.0,288.0,63983.0
Rest of the world,Projection-STEPS,Electricity demand,Trucks,EV,2025,GWh,1200.0,58474.0,275.0,10.13,4435.0,537.6326654478355,67.0,243.64,1386.0,3.0,257.0,80259.0
Rest of the world,Projection-STEPS,Electricity demand,Vans,EV,2025,GWh,3200.0,55210.67113552714,328.0,9.9,3537.0,464.05,48.0,146.34,1936.0,3.0,262.0,65138.0
Rest of the world,Projection-STEPS,Electricity demand,Cars,EV,2025,GWh,20000.0,75779.0,258.1410922137972,6.490133670068752,4150.0,423.3,33.0,129.41,1750.8509025152816,6.0,252.0,50161.81114778856
Rest of the world,Projection-APS,EV stock share,Vans,EV,2025,percent,0.72000002861023,73058.0,444.0,6.444222787784891,1227.0,217.92,70.150830339248,198.2,1364.0,3.0,247.0,50163.112120881706
Rest of the world,Projection-APS,EV sales share,Cars,EV,2025,percent,9.0,55111.536522187336,183.0,11.02,2707.0,197.07156725245642,51.0,278.69,1103.0,2.0,170.0,34625.0
Rest of the world,Projection-APS,EV stock share,Cars,EV,2025,percent,1.0,46934.0,501.64740148544354,3.03,4723.0,857.7,71.0,156.39,1142.0,6.0,187.18350482450847,50170.39997306412
Rest of the world,Projection-APS,EV charging points,EV,Publicly available fast,2025,charging points,180000.0,55136.99038167462,63.216173408405325,1.47,2794.0,150.88,85.0,629.63,2264.0,7.0,149.0,46054.0
Rest of the world,Projection-APS,EV charging points,EV,Publicly available slow,2025,charging points,480000.0,56832.0,269.0,5.85,1129.0,63.31946991682781,46.44000675456627,204.46,1320.0,6.0,77.0,18017.0
Rest of the world,Projection-STEPS,EV stock share,Buses,EV,2025,percent,0.600000023841858,30493.0,320.0,6.48,2988.0,382.46,78.0,307.3664192461531,2306.0,5.0,270.0,50175.671356165025
Rest of the world,Projection-STEPS,EV sales share,Trucks,EV,2025,percent,0.370000004768372,32030.0,491.0,10.22,-564.6052383680953,11.0,82.0,167.01,2460.0,2.0,77.0,50175.79961197533
Rest of the world,Projection-STEPS,EV sales share,Buses,EV,2025,percent,2.0,40628.0,258.0,6.509159386064697,3445.0,355.52,68.58549725901018,329.46,1788.0,4.490871564588255,212.0,13066.0
Rest of the world,Projection-STEPS,EV sales share,Vans,EV,2025,percent,3.0,38982.0,506.0,11.15,3232.0,625.1818743009544,43.0,84.98,2408.0,2.0,200.0,28589.0
Rest of the world,Projection-STEPS,EV stock share,Vans,EV,2025,percent,0.620000004768372,34964.0,390.7504643114801,8.95,3168.0,489.14,41.0,106.22,1747.6296384912425,5.0,282.0,91928.0
Rest of the world,Projection-STEPS,EV sales share,Cars,EV,2025,percent,7.0,77805.0,225.0,3.09,4164.0,374.76,86.0,382.22,1751.1988414564887,2.0,185.07059985524242,53323.0
Rest of the world,Projection-STEPS,EV stock share,Cars,EV,2025,percent,1.0,41031.0,419.0,6.5045337722635255,1697.0,305.1877418600931,52.0,124.11,1265.0,3.0,151.0,97168.0
Rest of the world,Projection-STEPS,EV stock share,Trucks,EV,2025,percent,0.074000000953674,56457.0,412.0,7.65,2104.0,346.74,61.0,148.06,2400.0,4.0,118.0,50167.98605390576
Rest of the world,Projection-APS,Electricity demand,Buses,EV,2025,GWh,4200.0,74527.0,206.0,4.24,2504.0,189.51575257299731,35.0,169.9,1058.0,2.0,170.0,23843.0
Rest of the world,Projection-APS,Electricity demand,Trucks,EV,2025,GWh,2000.0,31807.0,224.0,6.547623019498507,2821.3686216987658,258.76,88.0,392.86,1131.0,3.0,228.0,30125.0
Rest of the world,Projection-APS,Electricity demand,Vans,EV,2025,GWh,4200.0,69191.0,235.0,6.35,4424.0,415.86,63.0,301.4348511759627,2338.0,5.0,201.0,50163.763111379376
Rest of the world,Projection-APS,Electricity demand,Cars,EV,2025,GWh,21000.0,54891.34382510431,245.0,6.479583050257909,1123.0,110.05,50.0,263.0752045420868,1986.0,4.517523596961857,241.0,50168.62088016022
Rest of the world,Projection-APS,EV stock,Buses,FCEV,2025,Vehicles,9000.0,42337.0,327.0,10.71,3081.0,402.99,95.0,290.52,1087.0,7.0,187.55986226327482,50172.066510817254
Rest of the world,Projection-APS,EV stock,Buses,PHEV,2025,Vehicles,14000.0,48312.0,192.0,8.09,365.0,28.03,90.0,468.75,2331.0,7.0,187.3296125559314,30057.0
Rest of the world,Projection-APS,EV stock,Trucks,BEV,2025,Vehicles,34000.0,53852.0,587.0,6.465578502776223,1164.0,273.31,41.0,69.85,2435.0,5.0,268.0,18980.0
Rest of the world,Projection-APS,EV stock,Trucks,FCEV,2025,Vehicles,710.0,66984.0,571.0,7.91,4897.0,1118.47,28.0,49.04,1157.0,4.384043296454907,160.0,71668.0
Rest of the world,Projection-APS,EV stock,Trucks,PHEV,2025,Vehicles,5500.0,71020.0,435.0,7.51,3299.0,574.03,33.0,75.86,1141.0,5.0,177.0,52916.0
Rest of the world,Projection-APS,EV stock,Vans,BEV,2025,Vehicles,510000.0,66008.0,107.0,9.39,3241.0,138.71,27.776819174194003,214.95,1253.0,5.0,157.0,50164.90770968372
Rest of the world,Projection-APS,EV stock,Vans,FCEV,2025,Vehicles,12000.0,39019.0,511.0,6.443445346422139,3605.8496808362434,682.9,85.0,166.34,1744.8159610138434,2.0,187.79892995968046,2395.0
Rest of the world,Projection-APS,EV stock,Vans,PHEV,2025,Vehicles,64000.0,69673.0,554.0,6.6,2561.4961086149287,571.7967517848672,63.68976109880296,74.76604140294316,2243.0,4.521229185604115,185.79705164527726,50163.917201068245
Rest of the world,Projection-APS,EV stock,Cars,BEV,2025,Vehicles,4400000.0,55405.0911037741,269.0,6.549379456992187,4931.0,530.58,26.0,96.65,1046.0,4.52181280019981,244.0,47222.0
Rest of the world,Projection-APS,EV stock,Cars,FCEV,2025,Vehicles,110000.0,71034.0,451.0,8.51,4068.0,733.87,68.0,150.78,2428.0,6.0,109.0,22024.0
Rest of the world,Projection-APS,EV stock,Cars,PHEV,2025,Vehicles,1500000.0,39772.0,427.0,7.55,472.0,80.62,99.0,231.85,1477.0,7.0,199.0,65631.0
Rest of the world,Projection-APS,EV sales,Buses,BEV,2025,Vehicles,47000.0,34022.0,436.0,6.519703638405621,648.0,113.01,56.52347963676459,130.73,1748.0996017190369,4.538715771234323,139.0,95730.0
Rest of the world,Projection-APS,EV sales,Buses,FCEV,2025,Vehicles,5300.0,54737.274387811674,340.14187604334955,3.16,148.0,15.69,41.0,154.72,2455.0,6.0,186.94861003554573,79342.0
Rest of the world,Projection-APS,EV sales,Buses,PHEV,2025,Vehicles,7600.0,39855.0,496.0,6.485377887371482,576.8050675003733,193.84,87.0,209.87598291384245,1179.0,7.0,131.0,99921.0
Rest of the world,Projection-APS,EV sales,Trucks,BEV,2025,Vehicles,20000.0,37629.0,544.0,5.87,4350.0,946.56,41.0,75.37,2079.0,3.0,187.90940424893765,87043.0
Rest of the world,Projection-APS,EV sales,Trucks,FCEV,2025,Vehicles,610.0,38886.0,473.1132804614175,6.4576849232628515,2336.0,474.68,60.0,118.11,2251.0,7.0,149.0,62799.0
Rest of the world,Projection-APS,EV sales,Trucks,PHEV,2025,Vehicles,5500.0,55329.80412819178,560.0,5.88,4273.385016723832,858.59,55.0,98.21,2359.0,4.4952898690729475,193.0,50167.957794444796
Rest of the world,Projection-APS,EV sales,Vans,BEV,2025,Vehicles,230000.0,49052.0,466.0,7.85,1993.0,394.25892200088714,83.0,178.11,2235.0,4.533319924772216,228.0,79582.0
Rest of the world,Projection-APS,EV sales,Vans,FCEV,2025,Vehicles,7300.0,61455.0,564.0,7.4,4229.0,954.06,83.0,147.16,1557.0,6.0,119.0,16952.0
Rest of the world,Projection-APS,EV sales,Vans,PHEV,2025,Vehicles,47000.0,55222.63724809583,335.0,1.15,3407.0,456.54,50.0,149.25,1587.0,4.503204305101821,182.0,23137.0
Rest of the world,Projection-APS,EV sales,Cars,BEV,2025,Vehicles,1600000.0,44235.0,523.0,6.32,2514.75406195273,535.3412265985146,74.0,141.49,2304.0,7.0,199.0,99113.0
Rest of the world,Projection-APS,EV sales,Cars,FCEV,2025,Vehicles,68000.0,34279.0,277.0,10.69,4694.0,520.1,77.0,277.98,1587.0,7.0,198.0,3286.0
Rest of the world,Projection-APS,EV sales,Cars,PHEV,2025,Vehicles,450000.0,41043.0,121.0,1.48,4867.0,235.56,33.0,263.0418251367573,1747.5926867190922,3.0,298.0,78803.0
Rest of the world,Projection-APS,EV stock,Buses,BEV,2025,Vehicles,84000.0,35922.0,497.0,7.53,1537.0,305.56,37.0,74.45,1502.0,4.522952023337994,238.0,924.0
Rest of the world,Projection-APS,"Oil displacement, million lge",Cars,EV,2025,"Oil displacement, million lge",7500.0,44821.0,303.0,6.519443494235793,2002.0,242.64,84.0,277.23,1357.0,3.0,229.0,70626.0
Rest of the world,Projection-APS,Oil displacement Mbd,Buses,EV,2025,Milion barrels per day,0.014999999664724,70631.0,274.0,8.6,2497.0,273.67,58.0,211.68,1865.0,4.507037853384873,83.0,97051.0
Rest of the world,Projection-APS,Oil displacement Mbd,Trucks,EV,2025,Milion barrels per day,0.00870000012219,52399.0,228.8924969733792,8.73,660.0,45.41,93.0,540.7,1747.9029379410924,2.0,101.0,29077.0
Rest of the world,Projection-APS,Oil displacement Mbd,Vans,EV,2025,Milion barrels per day,0.028000000864267,40715.0,460.4669191942613,8.46,127.0,126.6099751285571,51.63756990896647,91.79,2496.0,4.0,225.0,12589.0
Rest of the world,Projection-APS,Oil displacement Mbd,Cars,EV,2025,Milion barrels per day,0.129999995231628,45699.0,374.53267028492087,2.81,442.0,57.99,67.0,204.27,1131.0,5.0,254.0,50171.493038652836
Rest of the world,Projection-APS,"Oil displacement, million lge",Buses,EV,2025,"Oil displacement, million lge",870.0,64500.0,428.8234018513297,3.01,3561.0,616.77,36.0,83.14,1634.0,3.0,129.0,19955.0
Rest of the world,Projection-APS,"Oil displacement, million lge",Trucks,EV,2025,"Oil displacement, million lge",500.0,44425.0,232.0,4.92,2865.0,265.87,90.0,387.93,2291.0,5.0,259.0,39811.0
Rest of the world,Projection-APS,"Oil displacement, million lge",Vans,EV,2025,"Oil displacement, million lge",1600.0,55050.7710665998,542.0,6.08,2381.9063637967965,529.43,66.0,121.77,1269.0,4.483877134554961,285.0,50168.344761735454
Rest of the world,Projection-STEPS,EV sales,Buses,BEV,2025,Vehicles,23000.0,55299.03589314346,126.0,7.25,4400.0,221.76,31.0,246.03,1571.0,7.0,157.0,99744.0
Rest of the world,Projection-STEPS,EV sales,Buses,FCEV,2025,Vehicles,4400.0,33953.0,115.0,1.22,3906.0,179.68,83.0,467.3835665383324,2489.0,5.0,95.0,31312.0
Rest of the world,Projection-STEPS,EV sales,Buses,PHEV,2025,Vehicles,8500.0,62887.0,569.0,6.52,866.6761349615292,322.05,63.0,110.72,1798.0,4.0,208.0,2689.0
Rest of the world,Projection-STEPS,EV sales,Trucks,BEV,2025,Vehicles,13000.0,79454.0,203.85109256993596,6.411932253521703,1995.0703382240256,112.52,68.41029758695893,369.57,1409.0,5.0,173.0,4052.0
Rest of the world,Projection-STEPS,EV sales,Trucks,FCEV,2025,Vehicles,87.0,57163.0,482.0,1.48,1332.0,256.81,49.050057012205556,51.87,1719.0,6.0,228.0,25410.0
Rest of the world,Projection-STEPS,EV sales,Trucks,PHEV,2025,Vehicles,63.0,55073.233204387834,390.0,4.9,2530.7776260738647,390.0831585107622,53.65359982313139,153.85,1061.0,4.0,276.0,46172.0
Rest of the world,Projection-STEPS,EV sales,Vans,BEV,2025,Vehicles,180000.0,78441.0,122.0,6.473419446480402,3269.0,159.53,82.0,466.1571200717571,1555.0,4.0,221.0,44500.0
Rest of the world,Projection-STEPS,EV sales,Vans,FCEV,2025,Vehicles,7200.0,70534.0,321.0,10.9,2879.0,369.66,39.0,121.5,1112.0,5.0,136.0,7595.0
Rest of the world,Projection-STEPS,EV sales,Vans,PHEV,2025,Vehicles,9000.0,54905.09477567829,414.0,8.35,1330.0,220.25,61.902825314724225,178.74,1063.0,6.0,76.0,50168.565783691985
Rest of the world,Projection-STEPS,EV sales,Cars,BEV,2025,Vehicles,1300000.0,33194.0,271.0,8.84,736.0,79.78,86.0,383.5723096029752,1932.0,6.0,188.34723003525755,50175.22962572268
Rest of the world,Projection-STEPS,EV sales,Cars,FCEV,2025,Vehicles,26000.0,33337.0,121.0,6.562696982929379,2845.2231071092865,171.63,47.0,388.43,1744.4262913209004,3.0,284.0,6425.0
Rest of the world,Projection-STEPS,EV sales,Cars,PHEV,2025,Vehicles,370000.0,56824.0,465.0,4.93,2130.0,396.18,38.0,43.679439596894355,1727.0,3.0,186.6831789400388,81273.0
Rest of the world,Projection-STEPS,EV stock,Buses,BEV,2025,Vehicles,61000.0,34243.0,515.0,9.32,2986.0,615.12,20.0,-57.74153000072283,1045.0,5.0,297.0,50174.51428596644
Rest of the world,Projection-STEPS,EV stock,Buses,FCEV,2025,Vehicles,8100.0,31959.0,525.0,6.72,3974.8886378526176,759.36,77.0,146.67,1119.0,6.0,223.0,87751.0
Rest of the world,Projection-STEPS,EV stock,Buses,PHEV,2025,Vehicles,15000.0,52314.0,146.0,2.45,1232.0,-21.894029103852688,88.0,602.74,2084.0,4.44090571372628,92.0,95557.0
Rest of the world,Projection-STEPS,EV stock,Trucks,BEV,2025,Vehicles,26000.0,43526.0,264.8636423852663,11.66,960.3851069429393,18.93,31.0,156.57,1794.0,4.554245001863306,187.6343227461814,80654.0
Rest of the world,Projection-STEPS,EV stock,Trucks,FCEV,2025,Vehicles,190.0,54885.873001550266,432.0,9.99,1101.0,190.25,21.0,48.61,2083.0,4.560146338288935,164.0,50168.62225632176
Rest of the world,Projection-STEPS,EV stock,Trucks,PHEV,2025,Vehicles,88.0,55024.79596715558,321.37902613535124,6.517586775915763,2312.485423015737,290.46,48.0,193.55,1586.0,6.0,266.0,78853.0
Rest of the world,Projection-STEPS,EV stock,Vans,BEV,2025,Vehicles,470000.0,54854.01045274416,220.0,6.17,934.0,82.19,93.0,422.73,1072.0,4.0,220.0,50168.65328813101
Rest of the world,Projection-STEPS,EV stock,Vans,FCEV,2025,Vehicles,12000.0,52549.0,335.0,1.73,624.0,59.21498703534883,63.0,188.06,1442.0,5.0,257.0,75534.0
Rest of the world,Projection-STEPS,EV stock,Vans,PHEV,2025,Vehicles,27000.0,30700.0,130.0,3.42,4350.0,386.14684482869967,42.0,323.08,1745.414291279573,7.0,215.0,50175.37757948386
Rest of the world,Projection-STEPS,EV stock,Cars,BEV,2025,Vehicles,4000000.0,55315.76104329467,320.0,1.49,4060.0,519.68,97.0,381.9683113838569,1225.0,4.0,186.60181551023774,16898.0
Rest of the world,Projection-STEPS,EV stock,Cars,FCEV,2025,Vehicles,66000.0,48136.0,408.29954828592423,8.89,603.0,96.0,85.0,213.57,2415.0,2.0,187.0,50170.748385520164
Rest of the world,Projection-STEPS,EV stock,Cars,PHEV,2025,Vehicles,1400000.0,54899.66279042605,445.0,1.73,978.0,174.08,92.0,206.74,2094.0,7.0,175.0,14890.0
Rest of the world,Projection-STEPS,EV sales,Buses,BEV,2030,Vehicles,83000.0,65050.0,153.0,10.44,3793.0,232.13,69.0,450.98,2389.0,7.0,101.0,30414.0
Rest of the world,Projection-STEPS,EV sales,Buses,FCEV,2030,Vehicles,14000.0,43778.0,247.0,1.44,3974.0,392.63,86.0,348.18,1358.0,5.0,106.0,14632.0
Rest of the world,Projection-STEPS,EV sales,Buses,PHEV,2030,Vehicles,35000.0,78228.0,368.0,6.428184252173389,2961.0,435.86,49.0,133.15,1798.0,4.517817925259234,185.15448491998328,83308.0
Rest of the world,Projection-STEPS,EV sales,Trucks,BEV,2030,Vehicles,53000.0,40926.0,434.45266672955046,7.74,1517.1168080883633,272.14,68.0,145.92,1280.0,6.0,77.0,50172.752620503
Rest of the world,Projection-STEPS,EV sales,Trucks,FCEV,2030,Vehicles,1200.0,38569.0,345.0,9.18,401.0,35.18842845651858,96.0,278.26,2385.0,4.0,128.0,51221.0
Rest of the world,Projection-STEPS,EV sales,Trucks,PHEV,2030,Vehicles,19000.0,55703.0,487.0,6.457614881592495,5168.995176266306,925.3,24.0,49.28,1748.7890915161468,5.0,241.0,65017.0
