region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled,Vendedor,Región,Ventas,Costos,Fecha_Venta,Metodo_Pago,Ganancia,Rentabilidad,Costo_Por_Venta
Switzerland,Historical,EV sales,Buses,BEV,2021,Vehicles,55.0,52818.0,516.0,6.417262975544276,1081.0,223.12,97.0,227.94782145324208,1360.0,3.0,118.0,4490.0,Ana,Sur,258,227.82461603036512,2024-09-23 22:05:04.314204,Transferencia,30.17538396963488,Baja,0.883041147404516
Switzerland,Historical,EV stock,Buses,FCEV,2021,Vehicles,20.0,39278.0,224.0,7.14,3680.88104379254,397.29,42.0,187.5,1746.1110078600827,4.0,164.0,37647.0,Maria,Norte,356,240.1512144145265,2024-10-13 22:05:04.314204,Tarjeta de Crédito,115.84878558547351,Media,0.6745820629621531
Switzerland,Historical,EV sales,Vans,PHEV,2021,Vehicles,170.0,44106.0,159.71779714325226,1.59,1022.0,-52.641927705244655,66.0,440.0,1000.0,4.446826217344734,187.53655710585284,88181.0,Maria,Este,381,290.15709527844314,2024-09-23 22:05:04.314204,Tarjeta de Crédito,90.84290472155686,Baja,0.7615671792085121
Switzerland,Historical,EV stock,Vans,PHEV,2021,Vehicles,180.0,55242.12651244105,443.0,6.474666918093437,3785.0,670.7,97.0,218.96,1026.0,4.445008408497162,274.0,52756.0,Ana,Oeste,464,346.77971223860527,2024-09-19 22:05:04.314204,Efectivo,117.22028776139473,Media,0.7473700694797527
Switzerland,Historical,EV sales,Vans,BEV,2021,Vehicles,1300.0,73332.0,166.0,7.81,2298.0,121.40574099939346,25.0,150.6,1193.0,2.0,83.0,91321.0,Ana,Este,327,227.98388637165917,2024-10-06 22:05:04.314204,Transferencia,99.01611362834083,Baja,0.697198429271129
Switzerland,Historical,EV stock,Buses,PHEV,2021,Vehicles,35.0,48553.0,105.0,7.87,4108.0,172.54,70.0,666.67,1360.0,4.419986188714089,187.01781986232325,392.0,Maria,Oeste,253,177.52667820014943,2024-09-29 22:05:04.314204,Efectivo,75.47332179985057,Baja,0.7016864750994048
Switzerland,Historical,EV stock,Vans,BEV,2021,Vehicles,3700.0,54957.69620917188,430.0,7.3,1428.0,245.62,88.0,204.65,2144.0,4.5422909768815725,265.0,20471.0,Ana,Este,180,113.22062549399674,2024-10-12 22:05:04.314204,Efectivo,66.77937450600326,Baja,0.6290034749666485
Switzerland,Historical,EV sales,Trucks,FCEV,2021,Vehicles,60.0,74502.0,341.0,7.29,3035.0,415.0345629895583,27.0,79.18,1751.1877402645546,7.0,86.0,58352.0,Maria,Norte,425,333.1142235622083,2024-09-20 22:05:04.314204,Tarjeta de Crédito,91.88577643779172,Baja,0.7837981730875488
Switzerland,Historical,EV sales,Cars,BEV,2021,Vehicles,32000.0,61103.0,344.0,6.4342825848714025,249.0,34.26,41.21804630561735,122.09,1748.7665194483643,4.0,165.0,21840.0,Ana,Este,149,105.28611518352372,2024-10-15 22:05:04.314204,Efectivo,43.71388481647628,Baja,0.7066182227082128
Switzerland,Historical,EV stock,Cars,BEV,2021,Vehicles,86000.0,75579.0,329.0,3.66,4415.0,581.01,30.0,91.19,2083.0,4.0,185.2382312849956,7822.0,Pedro,Sur,294,259.10203567700336,2024-09-25 22:05:04.314204,Tarjeta de Crédito,34.89796432299664,Baja,0.8812994410782428
Switzerland,Historical,EV sales,Cars,FCEV,2021,Vehicles,56.0,32436.0,415.0922974699564,6.38,1697.0,265.41,83.0,212.28,1737.0,6.0,85.0,27332.0,Carlos,Oeste,136,103.85435290430958,2024-10-16 22:05:04.314204,Tarjeta de Crédito,32.14564709569042,Baja,0.7636349478258058
Switzerland,Historical,EV stock,Cars,PHEV,2021,Vehicles,53000.0,30478.0,162.0,9.65,1883.531138536656,59.62,67.0,413.58,1633.0,2.0,266.0,49305.0,Pedro,Este,318,264.44431779991646,2024-09-21 22:05:04.314204,Transferencia,53.55568220008354,Baja,0.8315859050311838
Switzerland,Historical,EV sales,Trucks,BEV,2021,Vehicles,50.0,55228.1946301546,427.0,2.73,3744.226230323098,624.62,85.0,259.0308875683194,1495.0,3.0,78.0,73891.0,Luis,Norte,336,269.0220804371285,2024-09-24 22:05:04.314204,Tarjeta de Crédito,66.97791956287148,Baja,0.8006609536819301
Switzerland,Historical,EV sales,Cars,PHEV,2021,Vehicles,22000.0,35270.0,455.5894001739398,6.515152632558532,3747.0,657.97,60.0,136.67,2189.0,4.526334749924531,290.0,50174.09658461201,Luis,Sur,468,349.92446191701924,2024-09-27 22:05:04.314204,Efectivo,118.07553808298076,Media,0.7477018417030326
Switzerland,Historical,EV stock,Cars,FCEV,2021,Vehicles,140.0,54746.37228478643,251.0,10.21,240.0,-77.06152533095013,45.0,235.9805978543955,1247.0,3.0,258.0,63041.0,Maria,Sur,271,178.88821899972697,2024-09-20 22:05:04.314204,Efectivo,92.11178100027303,Baja,0.660104129150284
Switzerland,Historical,EV stock share,Vans,EV,2021,percent,0.920000016689301,55316.15688088296,109.0,8.96,4111.0,179.24,48.0,336.37660899816274,1216.0,4.510329301562009,187.0,24884.0,Luis,Oeste,225,199.1400866305039,2024-10-07 22:05:04.314204,Transferencia,25.8599133694961,Baja,0.8850670516911284
Switzerland,Historical,EV sales share,Vans,EV,2021,percent,3.90000009536743,55086.36455469849,308.0,8.75,2532.2884187398786,302.41021972185257,63.0,204.55,2015.0,7.0,150.0,50168.32541163164,Ana,Norte,129,91.87653563444415,2024-09-19 22:05:04.314204,Transferencia,37.12346436555585,Baja,0.7122212064685594
Switzerland,Historical,EV sales share,Cars,EV,2021,percent,23.0,55112.44077865343,443.0,6.4564180338284975,2866.0,507.86,61.0,137.7,1283.0,5.0,181.0,59541.0,Ana,Sur,128,111.57284626140594,2024-10-18 22:05:04.314204,Tarjeta de Crédito,16.427153738594058,Baja,0.8716628614172339
Switzerland,Historical,EV stock share,Cars,EV,2021,percent,2.90000009536743,55115.66321232456,539.0,7.99,2523.9886328878792,560.6203374862275,34.0,63.08,1876.0,5.0,186.7691237298364,7319.0,Luis,Sur,398,260.5108430243589,2024-09-22 22:05:04.314204,Transferencia,137.4891569756411,Media,0.6545498568451229
Switzerland,Historical,EV sales share,Buses,EV,2021,percent,6.80000019073486,54887.04697045645,466.0,10.5,1298.0,241.95,56.85018580994854,107.3,1756.0,7.0,213.0,76170.0,Luis,Este,113,70.6328480150419,2024-09-29 22:05:04.314204,Transferencia,42.3671519849581,Baja,0.6250694514605478
Switzerland,Historical,EV stock share,Buses,EV,2021,percent,1.39999997615814,73468.0,151.0,6.56,3231.6190503496387,262.08,54.00158006080831,331.13,2467.0,5.0,185.46133792676343,88915.0,Maria,Este,359,248.91929062184818,2024-10-18 22:05:04.314204,Transferencia,110.08070937815182,Media,0.6933684975538946
Switzerland,Historical,EV sales share,Trucks,EV,2021,percent,1.29999995231628,38123.0,389.0,10.16,627.0,97.56,86.0,221.08,2490.0,6.0,134.0,69825.0,Ana,Norte,288,186.10312413842462,2024-09-19 22:05:04.314204,Tarjeta de Crédito,101.89687586157538,Media,0.6461914032584188
Switzerland,Historical,EV sales share,Trucks,EV,2022,percent,4.90000009536743,68688.0,272.0,6.443064636110665,1381.0,150.25,45.0,218.49414173064008,1864.0,7.0,185.88188876034397,66202.0,Ana,Sur,476,415.68036518952977,2024-10-08 22:05:04.314204,Tarjeta de Crédito,60.319634810470234,Baja,0.8732780781292642
Switzerland,Historical,EV stock share,Trucks,EV,2022,percent,0.610000014305115,61092.0,567.0,10.92,258.0,58.51,90.0,149.48687977185887,1216.0,7.0,188.0,55854.0,Luis,Sur,348,235.1282096960305,2024-09-23 22:05:04.314204,Tarjeta de Crédito,112.8717903039695,Media,0.6756557749885934
Switzerland,Historical,EV stock share,Buses,EV,2022,percent,2.0,76701.0,153.0,4.88,4989.0,305.33,30.0,196.08,1025.0,2.0,176.0,38055.0,Carlos,Norte,286,192.80368705708761,2024-10-16 22:05:04.314204,Transferencia,93.19631294291239,Baja,0.6741387659338728
Switzerland,Historical,EV sales share,Buses,EV,2022,percent,23.0,41737.0,571.0,8.92,1531.0,349.68,87.0,144.5229479885738,2177.0,5.0,187.7527973164352,9748.0,Carlos,Sur,165,141.4957154053035,2024-09-28 22:05:04.314204,Efectivo,23.504284594696486,Baja,0.8575497903351728
Switzerland,Historical,EV stock share,Cars,EV,2022,percent,4.19999980926514,47425.0,247.0,4.17,1852.4686740907648,131.7,87.0,352.23,1747.930438383105,5.0,247.0,52214.0,Maria,Oeste,248,199.0030680623703,2024-10-16 22:05:04.314204,Tarjeta de Crédito,48.99693193762971,Baja,0.8024317260579447
Switzerland,Historical,EV sales share,Cars,EV,2022,percent,26.0,70553.0,551.0,6.73,3692.0,813.72,22.0,-76.43801898963892,1748.982735371882,6.0,200.0,13510.0,Ana,Este,413,310.6138137853892,2024-10-01 22:05:04.314204,Tarjeta de Crédito,102.3861862146108,Media,0.7520915588023952
Switzerland,Historical,EV sales share,Vans,EV,2022,percent,9.60000038146973,68047.0,430.0,6.452019198084798,268.0,109.4900377422062,68.0,158.14,1750.6075331851894,5.0,273.0,50164.78857325488,Pedro,Este,242,217.0574801060266,2024-10-18 22:05:04.314204,Tarjeta de Crédito,24.94251989397341,Baja,0.8969317359753165
Switzerland,Historical,EV stock share,Vans,EV,2022,percent,1.60000002384186,54896.0,493.0,3.06,1566.2615989235585,352.79,48.0,97.36,1245.0,3.0,91.0,35489.0,Ana,Este,359,278.06086764132925,2024-10-10 22:05:04.314204,Transferencia,80.93913235867075,Baja,0.77454280680036
Switzerland,Historical,EV stock,Cars,FCEV,2022,Vehicles,210.0,62458.0,152.0,2.65,1962.48304621691,69.07,68.0,447.37,2023.0,4.473147152811222,75.0,78270.0,Pedro,Este,212,153.72973639600394,2024-10-13 22:05:04.314204,Transferencia,58.27026360399606,Baja,0.7251402660188865
Switzerland,Historical,EV sales,Cars,PHEV,2022,Vehicles,19000.0,62129.0,351.51530868861266,3.93,4925.0,669.8,54.0,158.82,2313.0,4.530346716714836,186.15601099715084,48360.0,Ana,Oeste,313,202.41978346622165,2024-09-23 22:05:04.314204,Tarjeta de Crédito,110.58021653377835,Media,0.64670857337451
Switzerland,Historical,EV sales,Trucks,BEV,2022,Vehicles,180.0,43327.0,381.0,6.46996487435501,843.0,128.47,44.0,115.49,1613.0,4.0,89.0,64884.0,Pedro,Sur,294,248.19621534090265,2024-09-19 22:05:04.314204,Transferencia,45.803784659097346,Baja,0.8442048140847029
Switzerland,Historical,EV stock,Cars,PHEV,2022,Vehicles,71000.0,32778.0,133.0,9.89,2901.0,154.33,60.0,451.13,1723.0,4.0,220.0,15086.0,Pedro,Oeste,217,166.05796747357303,2024-10-04 22:05:04.314204,Tarjeta de Crédito,50.94203252642697,Baja,0.7652440897399678
Switzerland,Historical,EV sales,Cars,FCEV,2022,Vehicles,72.0,47180.0,543.0,11.41,2384.0,517.8,46.0,84.71,2306.0,4.528235257582804,152.0,99145.0,Luis,Norte,474,422.34516639015715,2024-09-19 22:05:04.314204,Efectivo,51.65483360984285,Baja,0.8910235577851416
Switzerland,Historical,EV stock,Cars,BEV,2022,Vehicles,130000.0,49156.0,148.0,6.44472678609074,2700.5268328947764,182.69,81.0,547.3,1883.0,3.0,105.0,20805.0,Luis,Oeste,444,291.54384987401903,2024-09-20 22:05:04.314204,Tarjeta de Crédito,152.45615012598097,Media,0.6566302925090519
Switzerland,Historical,EV sales,Cars,BEV,2022,Vehicles,40000.0,55302.69308791687,526.9027541625417,3.99,4098.0,776.98,94.0,198.31,1986.0,4.470346999696247,186.0,48951.0,Pedro,Sur,272,181.54425642272122,2024-09-27 22:05:04.314204,Tarjeta de Crédito,90.45574357727878,Baja,0.6674421192011809
Switzerland,Historical,EV stock,Trucks,BEV,2022,Vehicles,360.0,68423.0,452.1144580250466,3.15,4861.926393307847,831.07,41.0,93.18,1336.0,2.0,134.0,56873.0,Maria,Este,360,263.6956413167158,2024-09-24 22:05:04.314204,Tarjeta de Crédito,96.30435868328419,Baja,0.7324878925464328
Switzerland,Historical,EV stock,Vans,BEV,2022,Vehicles,6500.0,54922.343814325184,426.0797612825076,11.4,1391.0,302.13,28.0,51.57,1748.837820636114,4.0,91.0,50168.557279187386,Pedro,Sur,389,272.2129190322331,2024-10-03 22:05:04.314204,Transferencia,116.78708096776688,Media,0.6997761414710363
Switzerland,Historical,EV stock,Buses,PHEV,2022,Vehicles,35.0,54936.16813886378,579.0,7.25,1452.0,336.28,75.0,129.53,2242.0,2.0,218.0,50168.548909857054,Ana,Oeste,495,396.66073291416967,2024-09-25 22:05:04.314204,Efectivo,98.33926708583033,Baja,0.8013348139680195
Switzerland,Historical,EV sales,Vans,BEV,2022,Vehicles,2400.0,38255.0,320.09271868159885,8.54,1408.0,172.9,68.51475624729686,289.9,1547.0,6.0,187.9527049667409,47667.0,Carlos,Este,426,360.2898145863334,2024-10-12 22:05:04.314204,Efectivo,65.71018541366658,Baja,0.8457507384655714
Switzerland,Historical,EV stock,Vans,PHEV,2022,Vehicles,190.0,47175.0,223.0,4.85,990.0,-1.1978955284807853,53.3148098780749,278.03,1296.0,6.0,94.0,50170.96241064633,Luis,Este,422,308.18173078173453,2024-09-21 22:05:04.314204,Transferencia,113.81826921826547,Media,0.7302884615680914
Switzerland,Historical,EV sales,Vans,PHEV,2022,Vehicles,4.0,48391.0,509.0,8.23,3521.363548318821,685.93,26.0,51.08,1220.0,3.0,77.0,45911.0,Luis,Norte,442,359.526238784297,2024-09-29 22:05:04.314204,Transferencia,82.47376121570301,Baja,0.8134077800549706
Switzerland,Historical,EV stock,Vans,FCEV,2022,Vehicles,10.0,57141.0,38.54485944255907,7.05,4179.0,255.75,97.0,633.99,2295.0,5.0,186.48569657569925,66533.0,Luis,Oeste,406,314.78491193554976,2024-09-21 22:05:04.314204,Efectivo,91.21508806445024,Baja,0.775332295407758
Switzerland,Historical,EV stock,Buses,FCEV,2022,Vehicles,20.0,60075.0,488.0,4.7,1767.5964152512595,366.0,81.0,165.98,1036.0,2.0,150.0,26003.0,Carlos,Sur,302,236.32842919470374,2024-10-03 22:05:04.314204,Efectivo,65.67157080529626,Baja,0.7825444675321316
Switzerland,Historical,EV sales,Buses,PHEV,2022,Vehicles,1.0,71100.0,348.7288693725946,7.8,2117.0,291.3,24.0,69.77,2257.0,4.0,267.0,33241.0,Maria,Oeste,243,216.00703109235943,2024-09-22 22:05:04.314204,Efectivo,26.992968907640574,Baja,0.8889178234253474
Switzerland,Historical,EV sales,Buses,BEV,2022,Vehicles,110.0,41338.0,489.9839179739881,8.14,1140.936702239504,266.37,92.0,174.9,1745.8098951935165,4.504240681826676,152.0,10088.0,Ana,Sur,470,356.82738304163473,2024-10-18 22:05:04.314204,Transferencia,113.17261695836527,Media,0.759207197960925
Switzerland,Historical,EV stock,Buses,BEV,2022,Vehicles,150.0,55124.33871772082,352.0,11.9,2812.0,395.93,67.0,190.34,1650.0,4.0,174.0,44068.0,Ana,Este,369,246.46768886997594,2024-10-15 22:05:04.314204,Efectivo,122.53231113002406,Media,0.6679341161787966
Switzerland,Historical,EV charging points,EV,Publicly available fast,2022,charging points,2200.0,63734.0,485.0,4.67,2525.3338934231906,495.4703816477983,49.0,73.75366234917985,1750.3846732514774,2.0,242.0,69553.0,Ana,Este,143,108.42135168669047,2024-10-07 22:05:04.314204,Transferencia,34.57864831330953,Baja,0.758191270536297
Switzerland,Historical,EV charging points,EV,Publicly available slow,2022,charging points,10000.0,32958.0,298.0,6.547461226714052,2811.0,335.07,37.0,124.16,1745.9573024265728,3.0,219.0,50174.94816521492,Maria,Este,469,314.25501366992444,2024-09-20 22:05:04.314204,Efectivo,154.74498633007556,Media,0.6700533340510116
Switzerland,Historical,EV charging points,EV,Publicly available fast,2023,charging points,2800.0,67833.0,223.0,4.4,4069.0,441.3208964867456,53.0,237.67,2265.0,2.0,168.0,96730.0,Luis,Norte,211,153.56243799765372,2024-10-08 22:05:04.314204,Tarjeta de Crédito,57.43756200234628,Baja,0.727784066339591
Switzerland,Historical,EV charging points,EV,Publicly available slow,2023,charging points,13000.0,71160.0,300.0,2.39,4632.0,555.84,85.0,283.33,2120.0,2.0,118.0,57959.0,Luis,Oeste,263,196.6920715205694,2024-09-29 22:05:04.314204,Transferencia,66.30792847943059,Baja,0.7478785989375263
Switzerland,Historical,EV stock,Buses,BEV,2023,Vehicles,220.0,55092.95167370528,518.0,9.17,2520.0,522.14,49.0,94.59,1108.0,6.0,186.73822716465992,20201.0,Carlos,Sur,319,248.66730619995676,2024-09-22 22:05:04.314204,Tarjeta de Crédito,70.33269380004324,Baja,0.7795213360500212
Switzerland,Historical,EV sales,Buses,BEV,2023,Vehicles,770.0,54742.27726424986,488.0,6.463970732623057,83.0,16.2,58.0,118.85,1656.0,2.0,148.0,45456.0,Carlos,Sur,119,103.25362819259,2024-09-20 22:05:04.314204,Tarjeta de Crédito,15.74637180741,Baja,0.8676775478368908
Switzerland,Historical,EV stock,Buses,FCEV,2023,Vehicles,15.0,62102.0,236.0,6.436281843142167,1784.0,124.1864755679904,23.66176668573572,101.69,2314.0,5.0,112.0,21811.0,Luis,Sur,325,250.07783256358545,2024-10-05 22:05:04.314204,Transferencia,74.92216743641455,Baja,0.7694702540418014
Switzerland,Historical,EV stock,Vans,PHEV,2023,Vehicles,190.0,74039.0,441.5161547405846,8.11,1851.0,394.63,31.0,58.16,1724.0,2.0,111.0,50162.71399457691,Ana,Oeste,211,139.78738169068956,2024-10-06 22:05:04.314204,Tarjeta de Crédito,71.21261830931044,Baja,0.6624994392923675
Switzerland,Historical,EV sales,Vans,BEV,2023,Vehicles,3900.0,36384.0,581.0,3.0,2329.0,541.26,50.0,86.06,1503.0,5.0,89.0,92787.0,Maria,Sur,333,235.98339600021632,2024-10-15 22:05:04.314204,Tarjeta de Crédito,97.01660399978368,Baja,0.7086588468474965
Switzerland,Historical,EV stock,Buses,PHEV,2023,Vehicles,35.0,65587.0,487.2345320653481,8.77,3521.0,632.37,90.0,200.45,1750.2625067102122,3.0,233.0,65011.0,Maria,Norte,243,214.41071176567135,2024-10-06 22:05:04.314204,Efectivo,28.58928823432865,Baja,0.8823486080891825
Switzerland,Historical,EV stock,Vans,BEV,2023,Vehicles,10000.0,54597.0,514.0,10.06,3306.0,679.71,44.0,85.6,1746.6925980173105,3.0,235.0,1129.0,Ana,Sur,109,89.14121343088017,2024-10-04 22:05:04.314204,Efectivo,19.85878656911983,Baja,0.8178092975310107
Switzerland,Historical,EV stock,Trucks,BEV,2023,Vehicles,680.0,52529.0,325.0,4.4,4432.692824671938,625.95,45.0,138.46,2031.0,7.0,246.0,77861.0,Ana,Norte,244,165.5345674582264,2024-10-02 22:05:04.314204,Transferencia,78.4654325417736,Baja,0.6784203584353541
Switzerland,Historical,EV stock,Trucks,FCEV,2023,Vehicles,80.0,73002.0,400.0,4.28,1515.0,242.4,23.0,57.5,1648.0,2.0,189.0,63392.0,Maria,Oeste,147,113.45701727704044,2024-10-05 22:05:04.314204,Efectivo,33.542982722959565,Baja,0.7718164440614995
Switzerland,Historical,EV sales,Cars,BEV,2023,Vehicles,53000.0,47677.0,413.25209958537886,6.508303647857164,1415.3850975733403,233.44,58.0,126.91,1270.0,4.0,288.0,12443.0,Maria,Norte,260,166.12018606310687,2024-09-21 22:05:04.314204,Tarjeta de Crédito,93.87981393689313,Baja,0.6389237925504111
Switzerland,Historical,EV stock,Cars,BEV,2023,Vehicles,180000.0,79219.0,223.0,7.52,2461.0,204.66247053809963,26.0,116.59,1821.0,6.0,132.0,50161.05719622818,Ana,Oeste,367,290.42893107505864,2024-10-14 22:05:04.314204,Efectivo,76.57106892494136,Baja,0.7913594852181435
Switzerland,Historical,EV sales,Cars,FCEV,2023,Vehicles,27.0,40661.0,412.0,6.514584617139144,1011.0,166.61,43.44339832317847,80.1,1748.6664900877422,2.0,165.0,91099.0,Maria,Este,339,278.2763931959574,2024-10-02 22:05:04.314204,Efectivo,60.72360680404262,Baja,0.8208743162122637
Switzerland,Historical,EV stock,Cars,PHEV,2023,Vehicles,96000.0,46613.0,378.0,11.13,1023.0,154.68,77.0,203.7,1749.6935888837836,4.514613733414548,132.0,99968.0,Pedro,Norte,180,158.05180627413463,2024-09-30 22:05:04.314204,Transferencia,21.948193725865366,Baja,0.878065590411859
Switzerland,Historical,EV sales,Trucks,BEV,2023,Vehicles,380.0,54878.945977348696,240.0,6.433761172992429,980.0,94.08,53.0,220.83,2450.0,7.0,130.0,50168.65442664991,Pedro,Oeste,337,243.0418037542911,2024-10-05 22:05:04.314204,Transferencia,93.9581962457089,Baja,0.7211922960067985
Switzerland,Historical,EV sales,Cars,PHEV,2023,Vehicles,23000.0,62143.0,453.0,7.32,3166.0,573.68,59.0,130.24,1193.0,3.0,206.0,50166.07523663005,Luis,Norte,198,177.0483215295798,2024-10-13 22:05:04.314204,Transferencia,20.951678470420205,Baja,0.8941834420685848
Switzerland,Historical,EV stock,Cars,FCEV,2023,Vehicles,240.0,34027.0,135.0,6.564442250759146,2900.6531764698098,193.48,48.0,355.56,2061.0,5.0,286.0,24030.0,Ana,Oeste,229,189.51476102250402,2024-09-27 22:05:04.314204,Transferencia,39.48523897749598,Baja,0.8275753756441223
Switzerland,Historical,EV stock share,Vans,EV,2023,percent,2.29999995231628,30291.0,378.1863886449176,9.35,1250.0,190.5,37.0,97.11,1169.0,2.0,291.0,82439.0,Ana,Este,186,130.06716939401264,2024-09-30 22:05:04.314204,Efectivo,55.93283060598736,Baja,0.6992858569570571
Switzerland,Historical,EV sales share,Vans,EV,2023,percent,13.0,67563.0,424.0,6.389000915352834,3719.0,596.3738343636471,78.0,183.96,2261.0,3.0,101.0,62555.0,Luis,Sur,401,282.11713140693666,2024-09-20 22:05:04.314204,Efectivo,118.88286859306334,Media,0.7035339935335079
Switzerland,Historical,EV sales share,Cars,EV,2023,percent,30.0,78903.0,242.0,6.382329204381883,1306.0,126.42,87.0,408.6614957985733,1751.010085251125,3.0,165.0,30284.0,Luis,Norte,226,170.9448988211562,2024-10-09 22:05:04.314204,Transferencia,55.05510117884381,Baja,0.7563933576157353
Switzerland,Historical,EV stock share,Cars,EV,2023,percent,5.80000019073486,55078.0610966169,572.0,6.408003193523761,2556.0,584.81,95.0,166.08,1362.0,4.0,143.0,50168.308503494096,Luis,Este,407,259.03833258640697,2024-10-13 22:05:04.314204,Efectivo,147.96166741359303,Media,0.6364578196226215
Switzerland,Historical,EV sales share,Buses,EV,2023,percent,65.0,78433.0,107.42432690160766,6.42,4764.0,379.21,69.38250090327232,442.21,1268.0,4.444218724727925,184.9409700226689,1134.0,Maria,Oeste,225,150.66456398570725,2024-10-02 22:05:04.314204,Tarjeta de Crédito,74.33543601429275,Baja,0.6696202843809211
Switzerland,Historical,EV stock share,Buses,EV,2023,percent,2.5,61697.0,525.0,6.378544521365887,4907.0,1030.47,92.0,222.92851357594037,2423.0,3.0,213.0,89381.0,Carlos,Este,193,163.45286647425536,2024-09-19 22:05:04.314204,Tarjeta de Crédito,29.54713352574464,Baja,0.8469060439080589
